benchmark,sample_id,image_filename,image_path_host,question_or_prompt,answer_or_label,source_file
chartqa,chartqa_val_255,val_255.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_255.png,In how many years has the crude oil import price smaller than 15$/barrel?,1,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_256,val_256.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_256.png,What's the percentage of Trump voters who are against Biden?,24,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_257,val_257.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_257.png,What's the ratio of Trump voters who are against Biden and Biden voters who are for Biden?,0.340972222,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_258,val_258.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_258.png,What's the percentage value of the topmost green bar?,60,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_259,val_259.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_259.png,What's the ratio of Never/Rarely and Occasionally/Frequently in Luo?,0.085416667,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_260,val_260.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_260.png,What's the lowest value of the light blue bar?,8,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_261,val_261.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_261.png,What's the average of all the bars in Germany?,24.25,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_262,val_262.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_262.png,"18, 22, _, 20, find the missed data?",40,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_263,val_263.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_263.png,What's the ratio(A:B) of the largest value and the rightmost value in WHO category?,0.084027778,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_264,val_264.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_264.png,What percent of US adults who say their state governments policies to control the spread of coronavirus are influence A Fair amount by evidence from public health experts ?,40,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_265,val_265.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_265.png,Is the A Great deal value of the state government more than Federal government ?,Yes,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_266,val_266.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_266.png,What's the highest value of gray bar?,61,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_267,val_267.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_267.png,What's the median value of the green bars?,19,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_268,val_268.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_268.png,What's the value of the green bar for 65+ age group?,58,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_269,val_269.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_269.png,How many values of green bar exceed 30?,3,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_270,val_270.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_270.png,"What's the leftmost value of bar in ""All adults"" category?",48,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_271,val_271.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_271.png,What's the median value of all the bars in rightside?,50,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_272,val_272.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_272.png,What is youtube Trust data?,17,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_273,val_273.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_273.png,What is the average of all the Trust Data?,248.83,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_274,val_274.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_274.png,How many consumers feel A lot confident about what they are buying?,37,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_275,val_275.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_275.png,What�s the difference between the maximum and the minimum value in the last bar?,49,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_276,val_276.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_276.png,What color represent Confidence in the bar?,Green,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_277,val_277.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_277.png,Which region has the highest value that has No confidence in Mohammad bin Salman?,Israel,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_278,val_278.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_278.png,which color shows As in the bar?,gray,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_279,val_279.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_279.png,"What is the total of Jordan in More, As, and less?",99,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_280,val_280.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_280.png,"46, 43, 41 which data is missed?",47,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_281,val_281.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_281.png,Is the sum of the highest value of navy blue bar and median of light blue bar greater than 100?,No,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_282,val_282.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_282.png,"What's the percentage of men who have ""Should NOT be made legal"" opinions?",30,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_283,val_283.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_283.png,Count the number of yellow bars with 30 values?,3,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_284,val_284.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_284.png,What percent of the Labour group shows the economic situation is Bad in Uk?,60,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_285,val_285.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_285.png,What is the total of Bad and Good in the Remain?,100,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_286,val_286.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_286.png,How many of them say in West Germany that religion is very important in their lives?,27,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_287,val_287.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_287.png,What is the Ration of Somewhat in West Germany and East Germany?,1.393055556,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_288,val_288.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_288.png,What's the value of the blue bar in France?,76,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_289,val_289.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_289.png,Is the median of green bars greater than the median of the blue bar?,No,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_290,val_290.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_290.png,What's the maximum value in the brightest yellow bar?,53,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_291,val_291.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_291.png,What's the difference in the value of the total number of persons who want to improve the way government works and who have not?,33,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_292,val_292.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_292.png,How many people in total think Chinese growth is a good thing for the US?,50,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_293,val_293.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_293.png,What's the average percentage for people between 18-49 who think Chinese growth is a good thing for the US?,53.5,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_294,val_294.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_294.png,How many rows of data are there,7,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_295,val_295.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_295.png,"For all Dem/Lean Dem, what is the difference in opinions between supporting 50s and the oldest age studied as the best age to be a president",44,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_296,val_296.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_296.png,What's the percentage of white who oppose the death penalty for persons convicted of murder?,34,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_297,val_297.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_297.png,What's the ratio of medians of Oppose and Favor bars?,0.554166667,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_298,val_298.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_298.png,What's the percentage value of the blue bar in Greece?,87,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_299,val_299.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_299.png,Is the median of the green bar greater than the largest value of the gray bar?,Yes,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_300,val_300.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_300.png,What's the percentage of adults who are not concerned about identity theft?,16,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_301,val_301.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_301.png,What's the sum of all the gray bars whose value exceeds 15?,72,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_302,val_302.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_302.png,Which color represents Republican?,Red,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_303,val_303.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_303.png,What is the total of Republicans and Democrats in 2010?,87,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_304,val_304.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_304.png,What's the lowest value of Mostly good bars?,21,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_305,val_305.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_305.png,What's the median of all the right-side bars?,35,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_306,val_306.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_306.png,What's the NET value of the All Teens bar?,57,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_307,val_307.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_307.png,How many bars have a Very worried value is greater than its Somewhat Worried value?,1,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_308,val_308.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_308.png,How much does Italy's government's responsibility had the highest percentage?,0.74,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_309,val_309.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_309.png,What is the difference between the government's responsibility of Sweden to the UK?,0.04,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_310,val_310.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_310.png,What's the value of the 1st Longest bar in the graph?,25,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_311,val_311.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_311.png,What's the total sum of immigrants of South and West?,8,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_312,val_312.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_312.png,What does the Dark blue bar represent?,A great deal,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_313,val_313.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_313.png,"Is the sum of all values of ""None at all"" is greater than the largest value of the dark blue bar?",No,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_314,val_314.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_314.png,Which county plays the least important role in the world than it did 10 years ago?,UK,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_315,val_315.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_315.png,What is the sum of the least and highest value in the graph?,0.91,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_316,val_316.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_316.png,How many colors are shown in the graph?,4,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_317,val_317.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_317.png,Is the Very value in All voters more than Somewhat in All voters?,No,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_318,val_318.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_318.png,What's the color of the Rightmost bar?,Green,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_319,val_319.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_319.png,Is the add-up the value of all Green segments is greater than the sum of all Dark blue segments?,Yes,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_320,val_320.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_320.png,Is the color of the middle bars gray?,Yes,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_321,val_321.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_321.png,Is the median of green bars greater than the largest value of the gray bar?,No,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_322,val_322.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_322.png,What percent of White believes that race or ethnicity should be a major factor in college admission decisions?,4,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_323,val_323.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_323.png,How many shades of Green does a bar show?,2,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_324,val_324.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_324.png,"In the chart, Too little 69 percentage refers to?","Protect water quality of lakes, rivers, streams",/workspace/data/raw/chartqa/data
chartqa,chartqa_val_325,val_325.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_325.png,"As per the study, if you ask 500 people,� how many will say Protect air quality- too little and Too much?",360,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_326,val_326.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_326.png,What's the value of the rightmost bar in the middle?,50,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_327,val_327.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_327.png,What's the ratio of two bars in the middle (A: B)?,0.042361111,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_328,val_328.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_328.png,What is the average between men and women?,67.5,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_329,val_329.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_329.png,What is the average of everyone who is winning more than they are losing?,30.4,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_330,val_330.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_330.png,How many % of respondents from Mexico have confidence in President Trump?,5,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_331,val_331.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_331.png,What is the ratio of people who have confidence in President Trump and those who don't in Venezuela?,0.884722222,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_332,val_332.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_332.png,What percent of High school or less says the country Has been about right when it comes to giving women equal rights with men?,46,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_333,val_333.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_333.png,Is the sum of Bachelors more than the sum of Women?,Yes,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_334,val_334.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_334.png,Who says Good more to the question?,General public,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_335,val_335.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_335.png,How many times good is more than bad in General Public?,2.62,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_336,val_336.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_336.png,"In which country, 16% of human rights organizations are primarily dedicated to promoting the interest of foreign groups?",Kenya,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_337,val_337.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_337.png,"Take the median of orange bars, multiply it by 3, is the result greater than the smallest value of the green bar?",No,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_338,val_338.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_338.png,How many colors are in the bar??,3,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_339,val_339.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_339.png,What is the total distribution of adversary and serious problems??,65,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_340,val_340.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_340.png,What's the value of the top rightmost bar?,7,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_341,val_341.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_341.png,What's the ratio of the smallest Gen X bar and second smallest Silent/Greatest bar?,1.00625,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_342,val_342.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_342.png,What's the percentage of U.S. adults who oppose more fracking?,53,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_343,val_343.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_343.png,"Take the sum of the two smallest green bars, is it greater than the smallest blue bar?",No,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_344,val_344.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_344.png,What's the value of the rightmost first bar from the bottom?,8,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_345,val_345.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_345.png,What's the average of all the uppermost bars (round to one decimal place)?,32.7,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_346,val_346.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_346.png,What input situation is represented by the biggest bar,Click on links to news stories,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_347,val_347.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_347.png,What is the sum of the median often opinion and the biggest net opinion,88,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_348,val_348.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_348.png,What represents the two bars in the chart??,"[Oppose, Favor]",/workspace/data/raw/chartqa/data
chartqa,chartqa_val_349,val_349.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_349.png,What is the ratio between oppose and favor distribution for a ban on high-capacity ammunition clips??,1.993055556,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_350,val_350.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_350.png,What is the value of Very opinion in Aug 2016?,49,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_351,val_351.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_351.png,What's the ratio of the largest bar and the sum of the two smallest bars?,2.588888889,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_352,val_352.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_352.png,What's the value of the largest bar in Total?,53,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_353,val_353.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_353.png,How many bars have a value below 40?,6,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_354,val_354.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_354.png,What's the percentage of the total population that favors weakening the EU?,65,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_355,val_355.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_355.png,What are the top three groups that favor weakening the EU?,"[50+, Men, Secondary education or less]",/workspace/data/raw/chartqa/data
chartqa,chartqa_val_356,val_356.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_356.png,What's the percentage of Black saying it is very important that their children earn a college degree?,17,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_357,val_357.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_357.png,"Take ""Extremely important"" bar median and ""Very important"" bar median, divide larger value by smaller value, what's the result(only integer value)?",1,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_358,val_358.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_358.png,How many colors are represented in the bar??,3,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_359,val_359.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_359.png,What's the average of the two smallest green bar??,0.5,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_360,val_360.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_360.png,How many categories are there in the chart??,8,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_361,val_361.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_361.png,What's the average of the two smallest bar??,38.5,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_362,val_362.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_362.png,Which two country is compared here?,"[Czech Republic, New Zealand]",/workspace/data/raw/chartqa/data
chartqa,chartqa_val_363,val_363.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_363.png,How many times  New Zealand greater than Czech Republic?,3.0659,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_364,val_364.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_364.png,Which country is represented by longest bar?,Japan,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_365,val_365.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_365.png,What's the total add up value of japan and Colombia?,51.7,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_366,val_366.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_366.png,Which country has the largest bar?,Denmark,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_367,val_367.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_367.png,How many countries have over 4 broad money?,2,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_368,val_368.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_368.png,What is the value Exports in Hungary?,4.5,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_369,val_369.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_369.png,Is the average value of these two bars greater than 3?,No,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_370,val_370.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_370.png,How many colors are represented in the bar?,2,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_371,val_371.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_371.png,What's the average of two smallest bar?,40.9,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_372,val_372.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_372.png,Which country represented by Blue bar?,Romania,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_373,val_373.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_373.png,What is the average of all the three bars?,8.3,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_374,val_374.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_374.png,What's the color of smallest bar?,Red,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_375,val_375.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_375.png,What is the average value of both the bars?,6.3,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_376,val_376.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_376.png,What is the color of the highest bar?,green,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_377,val_377.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_377.png,What is the difference in Inward FDI stocks between Spain and Poland?,0.42,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_378,val_378.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_378.png,What's the value of blue bar?,29,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_379,val_379.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_379.png,What's the add up value of Australia and France?,40.6,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_380,val_380.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_380.png,How many color bars are there in the Graph?,3,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_381,val_381.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_381.png,Is the difference of value of Austria and Ireland bar is greater then the value of United States bar?,No,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_382,val_382.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_382.png,What color represent Norway?,purple,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_383,val_383.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_383.png,How many countries have long term interest rates over 5 percent?,3,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_384,val_384.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_384.png,Which country is represented by RED bar?,Austria,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_385,val_385.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_385.png,Does the difference in the value of largest two bars is half the value of smallest bar?,No,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_386,val_386.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_386.png,What is the color of the lowest value in the graph?,Blue,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_387,val_387.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_387.png,What is the difference in the value of China and Tanzania?,0.4,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_388,val_388.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_388.png,How many color are shown in the chart?,4,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_389,val_389.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_389.png,Is the difference value of DAC Countries is more then Sweden?,Yes,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_390,val_390.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_390.png,What does the red bar represent?,Russia,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_391,val_391.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_391.png,What's the difference between two bars?,0.044,/workspace/data/raw/chartqa/data
